Timestamp, EPC, TID, Antenna, RSSI, Frequency, Hostname, PhaseAngle, DopplerFrequency, CRHandle
2025-02-23T22:19:55.1539270+05:30,000000000000000000000588,,1,-55.5,920.25,SpeedwayR-12-A2-33,0.7976700097005334,,
2025-02-23T22:19:55.1547550+05:30,000000000000000000000587,,1,-64.5,920.25,SpeedwayR-12-A2-33,3.5588354278946874,,
2025-02-23T22:19:55.1587030+05:30,000000000000000000000587,,1,-64,920.25,SpeedwayR-12-A2-33,3.6140587362585705,,
2025-02-23T22:19:55.1601250+05:30,000000000000000000000588,,1,-56,920.25,SpeedwayR-12-A2-33,0.8713010875190442,,
2025-02-23T22:19:55.1954690+05:30,000000000000000000000588,,1,-55.5,920.25,SpeedwayR-12-A2-33,0.8958447801252144,,
2025-02-23T22:19:55.1968780+05:30,000000000000000000000587,,1,-65,920.25,SpeedwayR-12-A2-33,3.472932503773092,,
2025-02-23T22:19:55.1998840+05:30,000000000000000000000587,,1,-64.5,920.25,SpeedwayR-12-A2-33,3.6324665057131984,,
2025-02-23T22:19:55.2007090+05:30,000000000000000000000588,,1,-56,920.25,SpeedwayR-12-A2-33,0.7915340865489908,,
2025-02-23T22:19:55.2360030+05:30,000000000000000000000587,,1,-65,920.25,SpeedwayR-12-A2-33,3.56497135104623,,
2025-02-23T22:19:55.2368270+05:30,000000000000000000000588,,1,-55.5,920.25,SpeedwayR-12-A2-33,0.8835729338221293,,
2025-02-23T22:19:55.2399670+05:30,000000000000000000000588,,1,-56,920.25,SpeedwayR-12-A2-33,0.9019807032767571,,
2025-02-23T22:19:55.2418580+05:30,000000000000000000000587,,1,-64,920.25,SpeedwayR-12-A2-33,3.663146121470911,,
2025-02-23T22:19:55.2757170+05:30,000000000000000000000588,,1,-55.5,920.25,SpeedwayR-12-A2-33,0.8897088569736719,,
2025-02-23T22:19:55.2772990+05:30,000000000000000000000587,,1,-65.5,920.25,SpeedwayR-12-A2-33,3.472932503773092,,
2025-02-23T22:19:55.2812180+05:30,000000000000000000000588,,1,-56,920.25,SpeedwayR-12-A2-33,0.859029241215959,,
2025-02-23T22:19:55.2817690+05:30,000000000000000000000587,,1,-64.5,920.25,SpeedwayR-12-A2-33,3.497476196379262,,
2025-02-23T22:19:55.3161620+05:30,000000000000000000000588,,1,-55.5,920.25,SpeedwayR-12-A2-33,0.8651651643675016,,
2025-02-23T22:19:55.3169560+05:30,000000000000000000000587,,1,-65.5,920.25,SpeedwayR-12-A2-33,3.454524734318464,,
2025-02-23T22:19:55.3214110+05:30,000000000000000000000587,,1,-65,920.25,SpeedwayR-12-A2-33,3.663146121470911,,
2025-02-23T22:19:55.3223420+05:30,000000000000000000000588,,1,-55.5,920.25,SpeedwayR-12-A2-33,0.8651651643675016,,
2025-02-23T22:19:55.3641630+05:30,000000000000000000000588,,1,-56.5,915.75,SpeedwayR-12-A2-33,1.7978254834019713,,
2025-02-23T22:19:55.3646990+05:30,000000000000000000000587,,1,-68.5,915.75,SpeedwayR-12-A2-33,4.994641445355648,,
