Timestamp, EPC, TID, Antenna, RSSI, Frequency, Hostname, PhaseAngle, DopplerFrequency, CRHandle
2025-02-16T15:12:03.4636720+05:30,000000000000000000000587,,1,-56.5,915.75,SpeedwayR-12-A2-33,5.970253226450915,,
2025-02-16T15:12:03.4661370+05:30,000000000000000000000588,,1,-57,915.75,SpeedwayR-12-A2-33,0.7363107781851077,,
2025-02-16T15:12:03.4685630+05:30,000000000000000000000587,,1,-55.5,915.75,SpeedwayR-12-A2-33,6.031612457966341,,
2025-02-16T15:12:03.4705480+05:30,000000000000000000000588,,1,-57.5,915.75,SpeedwayR-12-A2-33,0.9081166264282996,,
2025-02-16T15:12:03.5050060+05:30,000000000000000000000587,,1,-56,915.75,SpeedwayR-12-A2-33,6.013204688511713,,
2025-02-16T15:12:03.5057840+05:30,000000000000000000000588,,1,-57,915.75,SpeedwayR-12-A2-33,0.6749515466696822,,
2025-02-16T15:12:03.5095340+05:30,000000000000000000000587,,1,-56,915.75,SpeedwayR-12-A2-33,6.056156150572511,,
2025-02-16T15:12:03.5114160+05:30,000000000000000000000588,,1,-57,915.75,SpeedwayR-12-A2-33,0.7424467013366504,,
2025-02-16T15:12:03.5460650+05:30,000000000000000000000588,,1,-57,915.75,SpeedwayR-12-A2-33,0.705631162427395,,
2025-02-16T15:12:03.5471250+05:30,000000000000000000000587,,1,-56,915.75,SpeedwayR-12-A2-33,6.056156150572511,,
2025-02-16T15:12:03.5515880+05:30,000000000000000000000587,,1,-56,915.75,SpeedwayR-12-A2-33,5.994796919057086,,
2025-02-16T15:12:03.5522450+05:30,000000000000000000000588,,1,-57,915.75,SpeedwayR-12-A2-33,0.8283496254582462,,
2025-02-16T15:12:03.5854630+05:30,000000000000000000000587,,1,-56,915.75,SpeedwayR-12-A2-33,6.117515382087937,,
2025-02-16T15:12:03.5863690+05:30,000000000000000000000588,,1,-57,915.75,SpeedwayR-12-A2-33,0.7179030087304801,,
2025-02-16T15:12:03.5902380+05:30,000000000000000000000588,,1,-57,915.75,SpeedwayR-12-A2-33,0.8835729338221293,,
2025-02-16T15:12:03.5917680+05:30,000000000000000000000587,,1,-56.5,915.75,SpeedwayR-12-A2-33,6.22182607566416,,
2025-02-16T15:12:03.6293320+05:30,000000000000000000000587,,1,-56.5,915.75,SpeedwayR-12-A2-33,0.006135923151542565,,
2025-02-16T15:12:03.6300580+05:30,000000000000000000000588,,1,-57,915.75,SpeedwayR-12-A2-33,0.8344855486097889,,
2025-02-16T15:12:03.6341370+05:30,000000000000000000000588,,1,-57,915.75,SpeedwayR-12-A2-33,0.8160777791551611,,
2025-02-16T15:12:03.6346870+05:30,000000000000000000000587,,1,-56,915.75,SpeedwayR-12-A2-33,6.050020227420969,,
2025-02-16T15:12:03.6699260+05:30,000000000000000000000588,,1,-56,917.75,SpeedwayR-12-A2-33,0.37429131224409645,,
2025-02-16T15:12:03.6716660+05:30,000000000000000000000587,,1,-56,917.75,SpeedwayR-12-A2-33,5.589825991055276,,
2025-02-16T15:12:03.6753490+05:30,000000000000000000000588,,1,-56.5,917.75,SpeedwayR-12-A2-33,0.3374757733348411,,
2025-02-16T15:12:03.6759010+05:30,000000000000000000000587,,1,-56,917.75,SpeedwayR-12-A2-33,5.47937937432751,,
2025-02-16T15:12:03.7121880+05:30,000000000000000000000588,,1,-56.5,917.75,SpeedwayR-12-A2-33,0.3190680038802134,,
2025-02-16T15:12:03.7129620+05:30,000000000000000000000587,,1,-56,917.75,SpeedwayR-12-A2-33,5.553010452146021,,
2025-02-16T15:12:03.7166620+05:30,000000000000000000000587,,1,-56,917.75,SpeedwayR-12-A2-33,5.50392306693368,,
2025-02-16T15:12:03.7181370+05:30,000000000000000000000588,,1,-56.5,917.75,SpeedwayR-12-A2-33,0.3620194659410113,,
2025-02-16T15:12:03.7521630+05:30,000000000000000000000587,,1,-56,917.75,SpeedwayR-12-A2-33,5.559146375297564,,
2025-02-16T15:12:03.7530640+05:30,000000000000000000000588,,1,-56.5,917.75,SpeedwayR-12-A2-33,0.28838838812250056,,
2025-02-16T15:12:03.7577790+05:30,000000000000000000000587,,1,-56,917.75,SpeedwayR-12-A2-33,5.565282298449106,,
2025-02-16T15:12:03.7591210+05:30,000000000000000000000588,,1,-56.5,917.75,SpeedwayR-12-A2-33,0.4049709280018093,,
2025-02-16T15:12:03.7936460+05:30,000000000000000000000587,,1,-56.5,917.75,SpeedwayR-12-A2-33,5.577554144752192,,
2025-02-16T15:12:03.7949450+05:30,000000000000000000000588,,1,-56.5,917.75,SpeedwayR-12-A2-33,0.4540583132141498,,
2025-02-16T15:12:03.7974740+05:30,000000000000000000000587,,1,-56,917.75,SpeedwayR-12-A2-33,5.620505606812989,,
