Timestamp, EPC, TID, Antenna, RSSI, Frequency, Hostname, PhaseAngle, DopplerFrequency, CRHandle
2025-02-16T06:05:24.4941780+05:30,000000000000000000000587,,1,-60.5,912.25,SpeedwayR-12-A2-33,0.1718058482431918,,
2025-02-16T06:05:24.4950460+05:30,000000000000000000000588,,1,-58,912.25,SpeedwayR-12-A2-33,5.283029833478148,,
2025-02-16T06:05:24.4992480+05:30,000000000000000000000588,,1,-58,912.25,SpeedwayR-12-A2-33,5.283029833478148,,
2025-02-16T06:05:24.5005920+05:30,000000000000000000000587,,1,-60.5,912.25,SpeedwayR-12-A2-33,0.20248546400090464,,
2025-02-16T06:05:24.5354140+05:30,000000000000000000000587,,1,-60.5,912.25,SpeedwayR-12-A2-33,0.25157284921324513,,
2025-02-16T06:05:24.5359620+05:30,000000000000000000000588,,1,-58,912.25,SpeedwayR-12-A2-33,5.246214294568893,,
2025-02-16T06:05:24.5388830+05:30,000000000000000000000588,,1,-58.5,912.25,SpeedwayR-12-A2-33,5.252350217720435,,
2025-02-16T06:05:24.5399400+05:30,000000000000000000000587,,1,-60.5,912.25,SpeedwayR-12-A2-33,0.18407769454627693,,
2025-02-16T06:05:24.5760460+05:30,000000000000000000000588,,1,-58.5,912.25,SpeedwayR-12-A2-33,5.301437602932776,,
2025-02-16T06:05:24.5767250+05:30,000000000000000000000587,,1,-60.5,912.25,SpeedwayR-12-A2-33,0.2761165418194154,,
2025-02-16T06:05:24.5793810+05:30,000000000000000000000587,,1,-60,912.25,SpeedwayR-12-A2-33,0.20248546400090464,,
2025-02-16T06:05:24.5804480+05:30,000000000000000000000588,,1,-58,912.25,SpeedwayR-12-A2-33,5.344389064993574,,
2025-02-16T06:05:24.6156630+05:30,000000000000000000000587,,1,-60.5,912.25,SpeedwayR-12-A2-33,0.22089323345553233,,
2025-02-16T06:05:24.6163580+05:30,000000000000000000000588,,1,-58.5,912.25,SpeedwayR-12-A2-33,5.295301679781233,,
2025-02-16T06:05:24.6202830+05:30,000000000000000000000587,,1,-60,912.25,SpeedwayR-12-A2-33,0.28838838812250056,,
2025-02-16T06:05:24.6218740+05:30,000000000000000000000588,,1,-58.5,912.25,SpeedwayR-12-A2-33,5.356660911296659,,
2025-02-16T06:05:24.6565210+05:30,000000000000000000000588,,1,-58.5,912.25,SpeedwayR-12-A2-33,5.307573526084319,,
2025-02-16T06:05:24.6580600+05:30,000000000000000000000587,,1,-60.5,912.25,SpeedwayR-12-A2-33,0.21475731030398976,,
2025-02-16T06:05:24.6618600+05:30,000000000000000000000588,,1,-58.5,912.25,SpeedwayR-12-A2-33,5.344389064993574,,
2025-02-16T06:05:24.6632130+05:30,000000000000000000000587,,1,-60,912.25,SpeedwayR-12-A2-33,0.21475731030398976,,
