Timestamp, EPC, TID, Antenna, RSSI, Frequency, Hostname, PhaseAngle, DopplerFrequency, CRHandle
2025-02-23T12:59:16.6054340+05:30,588,,1,-60,902.75,SpeedwayR-12-A2-33,7.315838147,,1
2025-02-23T12:59:16.6093260+05:30,588,,1,-60.5,902.75,SpeedwayR-12-A2-33,7.297430377,,2
2025-02-23T12:59:16.6458940+05:30,588,,1,-60,902.75,SpeedwayR-12-A2-33,7.469236225,,3
2025-02-23T12:59:16.6503530+05:30,588,,1,-60.5,902.75,SpeedwayR-12-A2-33,7.493779918,,4
2025-02-23T12:59:16.6838110+05:30,588,,1,-60,902.75,SpeedwayR-12-A2-33,7.579682842,,5
2025-02-23T12:59:16.6895160+05:30,588,,1,-60,902.75,SpeedwayR-12-A2-33,7.475372149,,6
2025-02-23T12:59:16.7228060+05:30,588,,1,-60.5,902.75,SpeedwayR-12-A2-33,7.55513915,,7
2025-02-23T12:59:16.7269070+05:30,588,,1,-60.5,902.75,SpeedwayR-12-A2-33,7.542867303,,8
2025-02-23T12:59:16.7636610+05:30,588,,1,-60,902.75,SpeedwayR-12-A2-33,7.65331392,,9
2025-02-23T12:59:16.7677090+05:30,588,,1,-60.5,902.75,SpeedwayR-12-A2-33,7.65331392,,10
2025-02-23T12:59:16.8095840+05:30,588,,1,-58.5,902.75,SpeedwayR-12-A2-33,7.90144704,,11
2025-02-23T12:59:16.8117840+05:30,588,,1,-58.5,902.75,SpeedwayR-12-A2-33,7.895311117,,12
2025-02-23T12:59:16.8473580+05:30,588,,1,-58.5,902.75,SpeedwayR-12-A2-33,7.895311117,,13
2025-02-23T12:59:16.8533040+05:30,588,,1,-58.5,902.75,SpeedwayR-12-A2-33,7.962806271,,14
2025-02-23T12:59:16.8876260+05:30,588,,1,-57.5,902.75,SpeedwayR-12-A2-33,7.987349964,,15
2025-02-23T12:59:16.8925200+05:30,588,,1,-58,902.75,SpeedwayR-12-A2-33,7.975078118,,16
2025-02-23T12:59:16.9288310+05:30,588,,1,-57.5,902.75,SpeedwayR-12-A2-33,8.073252888,,17
2025-02-23T12:59:16.9339880+05:30,588,,1,-57.5,902.75,SpeedwayR-12-A2-33,8.042573272,,18
2025-02-23T12:59:16.9672590+05:30,588,,1,-57.5,902.75,SpeedwayR-12-A2-33,8.159155812,,19
2025-02-23T12:59:16.9722700+05:30,588,,1,-57.5,902.75,SpeedwayR-12-A2-33,8.122340273,,20
2025-02-23T12:59:17.0146960+05:30,588,,1,-59.5,902.75,SpeedwayR-12-A2-33,1.821869091,,21
2025-02-23T12:59:17.0186870+05:30,588,,1,-59,902.75,SpeedwayR-12-A2-33,1.883228323,,22
2025-02-23T12:59:17.0546450+05:30,588,,1,-59.5,902.75,SpeedwayR-12-A2-33,1.85868463,,23
2025-02-23T12:59:17.0583770+05:30,588,,1,-59.5,902.75,SpeedwayR-12-A2-33,1.8770924,,24
2025-02-23T12:59:17.0942040+05:30,588,,1,-59.5,902.75,SpeedwayR-12-A2-33,1.920043862,,25
2025-02-23T12:59:17.0964020+05:30,588,,1,-59.5,902.75,SpeedwayR-12-A2-33,1.932315708,,26
2025-02-23T12:59:17.1317780+05:30,588,,1,-59,902.75,SpeedwayR-12-A2-33,1.981403093,,27
