Timestamp, EPC, TID, Antenna, RSSI, Frequency, Hostname, PhaseAngle, DopplerFrequency, CRHandle
2025-03-13T17:11:29.6753390+05:30,E2806A1600005010EB58E62E,,1,-50,926.75,SpeedwayR-12-A2-33,3.522019888985432,,
2025-03-13T17:11:29.6758790+05:30,000000000000000000000587,,1,-57,926.75,SpeedwayR-12-A2-33,4.331961744989051,,
2025-03-13T17:11:29.6764190+05:30,000000000000000000000588,,1,-54,926.75,SpeedwayR-12-A2-33,0.7915340865489908,,
2025-03-13T17:11:29.6793600+05:30,000000000000000000000588,,1,-54.5,926.75,SpeedwayR-12-A2-33,0.760854470791278,,
2025-03-13T17:11:29.6804430+05:30,000000000000000000000587,,1,-57,926.75,SpeedwayR-12-A2-33,4.313553975534423,,
2025-03-13T17:11:29.6809760+05:30,E2806A1600005010EB58E62E,,1,-50,926.75,SpeedwayR-12-A2-33,3.5158839658338894,,
2025-03-13T17:11:29.7172180+05:30,000000000000000000000588,,1,-54.5,926.75,SpeedwayR-12-A2-33,0.760854470791278,,
2025-03-13T17:11:29.7177660+05:30,000000000000000000000587,,1,-57,926.75,SpeedwayR-12-A2-33,4.338097668140593,,
2025-03-13T17:11:29.7183130+05:30,E2806A1600005010EB58E62E,,1,-50,926.75,SpeedwayR-12-A2-33,3.522019888985432,,
2025-03-13T17:11:29.7217860+05:30,000000000000000000000587,,1,-57.5,926.75,SpeedwayR-12-A2-33,4.313553975534423,,
2025-03-13T17:11:29.7229660+05:30,000000000000000000000588,,1,-54.5,926.75,SpeedwayR-12-A2-33,0.7424467013366504,,
2025-03-13T17:11:29.7246740+05:30,E2806A1600005010EB58E62E,,1,-50,926.75,SpeedwayR-12-A2-33,3.509748042682347,,
2025-03-13T17:11:29.7593310+05:30,000000000000000000000587,,1,-57,926.75,SpeedwayR-12-A2-33,4.331961744989051,,
2025-03-13T17:11:29.7603940+05:30,E2806A1600005010EB58E62E,,1,-50,926.75,SpeedwayR-12-A2-33,3.522019888985432,,
2025-03-13T17:11:29.7612200+05:30,000000000000000000000588,,1,-54.5,926.75,SpeedwayR-12-A2-33,0.7117670855789375,,
2025-03-13T17:11:29.7645410+05:30,E2806A1600005010EB58E62E,,1,-49.5,926.75,SpeedwayR-12-A2-33,3.54042765844006,,
